emotion,audio_path
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0008/Angry/0008_000525.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0008/Angry/0008_000647.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0008/Angry/0008_000537.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0008/Angry/0008_000443.wav
Anger,/esd-dataset-fyp/Emotion Speech Dataset/0008/Angry/0008_000640.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000130.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000134.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000323.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000023.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000346.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000021.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000048.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000028.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000241.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000221.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000142.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000329.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000030.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000224.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000128.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000043.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000248.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000327.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000344.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000033.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000338.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000044.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000024.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000127.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000143.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000050.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000331.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000135.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000232.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000129.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000230.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000027.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000225.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000122.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000349.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000322.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000335.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000237.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000041.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000226.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000032.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000245.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000239.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000132.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000138.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000123.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000244.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000236.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000342.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000126.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000234.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000037.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000034.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000047.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000146.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000350.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000324.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000139.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000039.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000321.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000334.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000250.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000227.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000136.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000347.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000137.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000325.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000029.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000247.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000330.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000235.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000333.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000228.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000343.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000149.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000026.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000042.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000031.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000040.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000231.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000246.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000240.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000242.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000341.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000243.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000233.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000332.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000025.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000124.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000340.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000121.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000223.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000045.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000339.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000140.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000141.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000336.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000049.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000022.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000222.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000150.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000046.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000145.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000345.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000038.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000147.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000328.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000133.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000348.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000148.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000249.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000036.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000238.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000131.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000337.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000144.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000326.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000125.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000035.wav
Neutral,/esd-dataset-fyp/Emotion Speech Dataset/0008/Neutral/0008_000229.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001222.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001128.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001330.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001328.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001331.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001225.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001135.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001134.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001335.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001240.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001323.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001137.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001345.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001122.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001144.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001334.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001146.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001127.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001224.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001121.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001241.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001239.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001141.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001232.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001336.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001340.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001339.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001342.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001348.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001324.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001149.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001344.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001221.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001343.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001346.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001133.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001238.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001227.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001223.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001131.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001236.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001145.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001321.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001125.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001338.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001349.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001230.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001142.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001123.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001229.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001245.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001148.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001140.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001322.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001130.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001138.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001341.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001235.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001243.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001237.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001150.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001147.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001333.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001329.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001242.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001350.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001139.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001244.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001234.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001228.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001233.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001326.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001247.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001332.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001249.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001124.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001136.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001327.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001143.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001246.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001132.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001248.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001337.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001347.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001325.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001250.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001126.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001231.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001129.wav
Sadness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Sad/0008_001226.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000949.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001036.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000845.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000937.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000821.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000839.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001026.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001034.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001027.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000847.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000840.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000737.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001022.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000925.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001040.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001025.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000824.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000743.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000926.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001047.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000726.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000829.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000931.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000927.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000846.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000923.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000921.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000826.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000922.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000934.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000827.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001029.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000741.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000943.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000835.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000722.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001043.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000745.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000744.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000950.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000724.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000823.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001049.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000725.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000946.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000837.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000924.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000828.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001038.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000928.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000721.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001050.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000843.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000733.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000940.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000930.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001033.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000948.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000944.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000747.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000740.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000941.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000822.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000936.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000932.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000844.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000729.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000834.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000735.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000841.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001045.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000833.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001028.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000832.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000831.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001048.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000739.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000723.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001035.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001039.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000742.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000849.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000728.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000727.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000836.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001021.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000750.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000749.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000734.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000942.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001023.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_001037.wav
Happiness,/esd-dataset-fyp/Emotion Speech Dataset/0008/Happy/0008_000938.wav
